symbol,entry_trade_date,exit_trade_date,entry_price,exit_price,shares,entry_value,exit_net_value,realized_pnl,return_pct,holding_days,exit_reason,signal_close_adj,signal_sar,signal_rsi,signal_volume_ratio,signal_strength
000333.SZ,20210607,20210616,65.20331188171471,61.912651207318376,200,13044.574575055844,12366.432952149771,-678.1416229060724,-0.0519864882525821,9.0,sar_break,61.39040527603446,69.87094458036378,15.774977564751978,1.162095006058136,0.0
600438.SH,20210510,20210617,30.59943370002366,29.07290679126252,800,24486.890824106933,23228.0896099471,-1258.8012141598338,-0.0514071477347612,38.0,sar_break,29.08745051652078,35.57237205267724,28.49025974025973,1.1646216257885866,0.0
002027.SZ,20210510,20210618,8.181453015750126,7.186845831417995,3500,28643.67608079198,25121.26026143003,-3522.415819361951,-0.1229735949194045,39.0,sar_break,7.127779256284324,8.670825974403018,22.62443438914022,1.0420785441836997,0.0
300142.SZ,20210607,20210618,64.73077477039382,60.11044247870547,200,12950.038800564987,12006.45978069663,-943.5790198683572,-0.0728630264665454,11.0,sar_break,59.143157631672125,73.53499177374682,28.981054787506395,0.7172988590762986,0.0
000568.SZ,20210510,20210621,204.62735737300548,202.9341897298634,100,20468.874558021736,20267.037528321456,-201.83702970028023,-0.0098606803773283,42.0,sar_break,202.76570170938584,248.92799634253635,21.963685272360507,1.6424442864490696,0.0
603501.SH,20210510,20210622,191.30194718770431,196.3445516677567,100,19135.933777186063,19608.93037505886,472.996597872796,0.0247177171169302,43.0,sar_break,194.23719206453015,227.05798997165897,34.35462259937478,1.7968984595108806,0.0
300122.SZ,20210510,20210623,132.24012406556787,108.64456675072805,100,13227.979610278751,10850.332881395208,-2377.6467288835447,-0.1797437552017394,44.0,sar_break,108.32579332913026,146.20725179380946,33.05405405405405,1.745959119239462,0.0
600809.SH,20210407,20210624,241.65718770506467,283.63040998031386,600,145037.81091682572,169957.01426840367,24919.203351577948,0.1718117723513371,78.0,sar_break,286.43843584083993,331.9475929129631,45.5229759299781,1.9449724368049994,0.0
002271.SZ,20210510,20210624,44.475618514764136,43.21160933914,900,40040.06508028671,38839.8908222992,-1200.1742579875065,-0.0299743333478845,45.0,sar_break,43.63230188398173,50.189667195814,36.50568181818183,1.4210955901951194,0.0
600276.SH,20210607,20210628,67.53601686533038,66.94868637600885,200,13511.255534077996,13372.330616744008,-138.92491733398856,-0.0102821619340699,21.0,sar_break,66.98217746474121,74.26498841447798,47.70594711530016,1.3178210921509885,0.0
000001.SZ,20210510,20210630,19.81364598148008,18.586237061838588,1400,27747.426105384337,25986.90493512148,-1760.5211702628585,-0.0634480893318329,51.0,sar_break,18.578901971624187,20.924134897317124,28.23061630218693,1.7712362525538587,0.0
002304.SZ,20210510,20210705,153.48474943042237,167.5235800152548,100,15353.07948552515,16730.579936123497,1377.500450598347,0.0897214433037392,56.0,sar_break,168.47707227197083,198.23881844837152,42.15074411905902,0.5922624262391677,0.0
002142.SZ,20210510,20210705,35.94991796691266,31.748573209796454,1000,35960.702942302734,31707.30006462372,-4253.402877679015,-0.1182791917194555,56.0,sar_break,31.933865866515287,37.54135106641797,36.72431332655128,1.6493923406977413,0.0
600030.SH,20210607,20210705,21.859283038242545,20.04095188853028,800,17492.672658523214,16011.918920860153,-1480.7537376630607,-0.0846499426685133,28.0,sar_break,20.05097737721889,22.55205066528636,33.67088607594938,1.30600684447935,0.0
603288.SH,20210407,20210706,91.16771277846,85.87674725413459,1500,136792.59463844032,128647.66122405633,-8144.93341438401,-0.0595422101314188,90.0,sar_break,86.026219141293,100.35563806222817,32.31456043956041,1.3892946887766568,0.0
600036.SH,20210607,20210706,45.82638586414771,42.41165646113195,400,18336.05351196278,16942.608523092993,-1393.4449888697854,-0.0759948146944857,29.0,sar_break,42.3848356829797,47.17254473821617,43.61263736263742,1.098228156733763,0.0
300059.SZ,20210510,20210707,17.209764010428877,20.218287551509157,1600,27543.88310341121,32307.20604430751,4763.322940896298,0.1729357811682833,58.0,sar_break,20.60554144607389,23.23180513121409,55.84291187739465,0.8394340360486361,0.0
300015.SZ,20210510,20210707,30.923086873389245,36.6396373081991,900,27839.127419506138,32932.805201728595,5093.677782222461,0.1829682987353065,58.0,sar_break,36.35979418949119,41.44018807876563,51.966474933875965,2.6308813314987405,0.0
300347.SZ,20210706,20210707,177.3035390462543,151.96083544264363,300,53207.019032390446,45528.98590697046,-7678.033125419985,-0.1443048918178612,1.0,sar_break,156.99499840341434,202.7900482090982,41.47336769759448,3.2524314533299425,0.0
002352.SZ,20210607,20210712,70.25997910530924,60.738460598583146,300,21084.31712971225,18197.8501799415,-2886.466949770751,-0.1369011351903406,35.0,sar_break,60.722491973785466,71.05922152352146,26.996805111821104,0.8666633148063396,0.0
000858.SZ,20210706,20210712,240.33046938116965,233.86954178095257,200,48080.5137043968,46713.10227532747,-1367.4114290693324,-0.0284400336792634,6.0,sar_break,231.62933736206247,280.0208222714405,32.92715336369022,1.1456032964719447,0.0
002230.SZ,20210607,20210713,58.714730017605625,63.60774887764086,400,23492.937774644364,25410.02352163997,1917.0857469956063,0.0816026401374413,36.0,sar_break,61.38938453638498,67.90203198356808,40.26726057906461,0.7531108350305686,0.0
600436.SH,20210706,20210713,443.5861633393989,405.6710944470533,100,44371.923918840075,40514.37220242721,-3857.5517164128687,-0.0869367693739998,7.0,sar_break,407.5571583705095,447.9522041559052,47.26695652841414,1.295429538777264,0.0
601919.SH,20210607,20210720,9.072394057068848,12.45700367647059,2400,21780.277860686325,29857.942972058827,8077.665111372502,0.370870618044446,43.0,sar_break,12.60486296791444,14.55389371657754,49.40030972356379,1.1070594224975363,0.0
002594.SZ,20210607,20210720,61.88050731769262,71.20473665830662,1000,61899.07146988792,71112.17050065081,9213.099030762887,0.148840666135756,43.0,sar_break,72.52592145782405,88.37366265595735,35.862334907934056,0.9327425093125518,0.0
002475.SZ,20210607,20210723,37.595546833305335,40.24341792418125,700,26324.77784814873,28133.771036615868,1808.9931884671423,0.0687182698711495,46.0,sar_break,40.4398435191676,48.929902844000026,41.771345039686764,1.2494719515162611,0.0
603259.SH,20210510,20210726,110.10366681073434,142.00903540135943,200,22027.339582155513,28364.884731067537,6337.545148912024,0.2877126910980257,77.0,sar_break,143.94955011590898,161.23284350320225,50.09422110552764,1.2771769037274587,0.0
600900.SH,20210706,20210726,17.06090169622205,16.41938835774865,4200,71677.28386026985,68871.78124211103,-2805.502618158818,-0.0391407495801314,20.0,sar_break,16.51549730146492,18.197684311275356,32.471852567619436,1.0602614714375505,0.0
300014.SZ,20210510,20210728,82.36843878856304,99.23242001741116,300,24717.94479605988,29731.025361416556,5013.080565356675,0.2028113828523387,79.0,sar_break,101.13209750258446,127.73968986343108,41.48953172446862,1.8525565669577355,0.0
600837.SH,20210706,20210728,10.37871650409963,10.29526214282306,6900,71634.62782145094,70944.960284058,-689.667537392932,-0.0096275720048678,22.0,sar_break,10.291272675218504,11.324055812251975,45.14767932489456,1.3137181636116517,0.0
002415.SZ,20210510,20210729,52.51307956796472,55.84842247884959,400,21011.533396734045,22310.327811850835,1298.7944151167903,0.0618134045999075,80.0,sar_break,54.570252965256635,63.015223260207826,49.81862152357919,1.0691628599189487,0.0
601012.SH,20210510,20210729,47.526618135503,61.03169482675589,600,28524.52567256619,36571.41217408866,8046.886501522473,0.282104130105191,80.0,sar_break,59.30668694395863,66.23169847666844,42.01038802322029,1.0896867022431536,0.0
600309.SH,20210607,20210729,104.30694524636712,102.13800447053846,200,20867.647465988208,20401.04501294535,-466.60245304285854,-0.0223600889272911,52.0,sar_break,99.49269613892912,120.46979651916268,35.667963683527844,1.170916027482955,0.0
603986.SH,20210803,20210810,211.7597160006374,186.70346411940724,400,84729.29756617504,74584.2998464208,-10144.997719754232,-0.1197342361044692,7.0,sar_break,186.78701818374972,231.47059969192088,57.58145363408522,0.9108565169693253,0.0
603501.SH,20210706,20210811,241.36762589928057,201.66933507739265,200,48288.007237410064,40281.4329883584,-8006.574249051664,-0.1658087526720039,36.0,sar_break,203.2323232323232,252.2127752343579,34.68549958252157,1.8203327025404223,0.0
002812.SZ,20210706,20210813,222.65015075034108,250.03181105047747,500,111358.4728977831,124853.38484805592,13494.911950272828,0.1211844200006219,38.0,sar_break,247.5879945429741,294.30559345156894,49.64858670741024,0.7476661306130221,0.0
002460.SZ,20210803,20210813,124.0115828857636,119.67035504329496,700,86834.15045244053,83660.34850721707,-3173.8019452234585,-0.036550158303924,10.0,sar_break,122.00950366450664,140.13523444353265,45.71135558456089,0.6834096440856445,0.0
300124.SZ,20210706,20210816,72.83420884287708,71.95208416135864,800,58284.84728442395,57486.8371615591,-798.0101228648491,-0.013691553809357,41.0,sar_break,72.21246169396889,86.87543520464645,45.89794897448724,1.1146590104230678,0.0
300274.SZ,20210706,20210816,74.43585558417232,98.7068443394786,1000,74458.18634084756,98578.52544183726,24120.339100989702,0.3239447572705293,41.0,sar_break,99.43301334582064,124.41902822880294,50.829362978648305,1.0763811389314835,0.0
000063.SZ,20210803,20210816,37.493800522931224,32.875135864195734,2500,93762.62165772026,82080.9954689307,-11681.626188789553,-0.1245872393738438,13.0,sar_break,32.93797316652539,38.67196398819094,47.474747474747495,0.9525180412216652,0.0
600703.SH,20210803,20210818,40.06074181766195,37.451470902374574,2700,108196.45210855956,100987.516773544,-7208.935335015558,-0.0666282044792229,15.0,sar_break,36.8770101319412,44.41059772457906,44.978858350951356,0.79376283887566,0.0
000100.SZ,20210803,20210823,6.511183222688406,6.121044378352543,14400,93789.16671823506,88028.45309751385,-5760.713620721217,-0.0614219511942969,20.0,sar_break,6.200870996866536,7.249986722608742,35.460992907801426,0.9143928700633777,0.0
300142.SZ,20210803,20210901,85.32647680925507,79.2500858550097,1100,93887.28222752764,87061.76681773801,-6825.515409789616,-0.0726990413168907,29.0,sar_break,77.4944915342483,96.47415915196704,43.11594202898551,1.481484804453315,0.0
000002.SZ,20210831,20210901,17.27610919231277,17.590053928229427,3900,67397.03889777481,68512.02874667864,1114.9898489038314,0.016543602911027,1.0,sar_break,17.73319574692907,20.285348423810152,31.00054408077345,1.057573818138029,0.0
000001.SZ,20210831,20210902,14.744080215248395,14.962087080192068,4600,67843.11582083967,68736.12728814397,893.011467304299,0.0131628899483709,2.0,sar_break,14.86977472035096,17.630829086769594,27.51677852348992,2.270888992402729,0.0
603799.SH,20210831,20210907,102.834985546875,85.46306349804686,700,72006.08522977732,59746.37306084958,-12259.71216892774,-0.1702593902974449,7.0,sar_break,85.5130546875,106.43892578125,44.74910885659446,0.8994106254512104,0.0
600438.SH,20210706,20210915,37.13192471492784,45.480560385616286,2100,78000.43501391888,95385.01487994146,17384.579866022585,0.222877986038416,71.0,sar_break,45.043945272454856,54.40462660673449,46.440949080245275,1.3167184001005459,0.0
002460.SZ,20210831,20210922,143.2798011329551,114.50385019666658,400,57329.114029318,45741.99807656436,-11587.115952753637,-0.202115733845599,22.0,sar_break,116.4130486148448,152.22357735080223,29.381155918974187,1.2326576570788605,0.0
002594.SZ,20210803,20210923,96.8705323978539,82.15408320899077,900,87209.63420181593,73842.55461073716,-13367.079591078773,-0.1532752626865213,51.0,sar_break,80.0482555001746,102.7480237467856,35.99624060150377,0.6506056297443518,0.0
600837.SH,20210831,20211008,11.642637158728515,11.444156961023676,6000,69876.7796992568,68575.67734184608,-1301.102357410724,-0.0186199530517941,38.0,sar_break,11.347066635916116,13.141660370756227,27.82608695652179,0.562024417579368,0.0
601012.SH,20210831,20211012,65.86909987681544,54.4499813732796,1000,65888.86060677849,54379.196397494336,-11509.66420928415,-0.1746830056445089,42.0,sar_break,54.43558664740324,68.4035708311155,36.22816032887974,0.886583648822893,0.0
002241.SZ,20210930,20211013,40.95402351127304,38.10580177326894,700,28676.41680282849,26639.38496167458,-2037.031841153912,-0.0710350897449987,13.0,sar_break,38.51093877960323,50.43099125900424,19.70289288506649,1.2798391075381594,0.0
002352.SZ,20210930,20211026,61.77313014407387,58.24591355037279,600,37074.99724987025,34902.116317654385,-2172.880932215863,-0.0586077166121291,26.0,sar_break,58.30286290429569,65.8213271776911,37.53298153034301,1.215460146977741,0.0
600030.SH,20210831,20211028,20.90976610312699,21.198969551350363,3600,75297.74051864856,76217.07920736099,919.338688712436,0.0122093794897437,58.0,sar_break,21.26128398745547,24.32938982431568,41.35977337110492,1.1044435211711348,0.0
000333.SZ,20210831,20211029,55.265572385916386,56.492152515689824,1200,66338.58246915859,67702.45526090331,1363.872791744725,0.0205592694474411,59.0,sar_break,57.09877672588023,63.28475694075098,40.40315512708152,0.872288224082616,0.0
601899.SH,20210831,20211103,9.96298883631185,9.427731977305095,7000,69761.8441307392,65908.3314801422,-3853.512650597011,-0.0552381133069708,64.0,sar_break,9.4324482014058,11.691441172416962,42.30769230769237,1.0365773134247942,0.0
601888.SH,20210930,20211103,247.18245449055297,211.949739522043,100,24725.66092269001,21167.420486066432,-3558.2404366235787,-0.1439088098695993,34.0,sar_break,210.16982141316535,263.4383659736002,22.89829512051729,4.301210064000613,0.0
601398.SH,20210930,20211104,3.696732281193671,3.661472974163829,7600,28103.59388667302,27791.019250660363,-312.5746360126577,-0.0111222300348171,35.0,sar_break,3.6633046264770672,3.813310634888844,40.000000000000036,1.115440393555004,0.0
603259.SH,20210930,20211105,139.82245575615886,118.60557265922756,300,41959.32074786571,35535.415624431174,-6423.905123434539,-0.15309840600223,36.0,sar_break,118.23492593611252,148.51106832737418,22.993119266055075,2.1675271514449443,0.0
600690.SH,20210930,20211108,22.821632939041383,23.08203790017546,1200,27394.17531470771,27662.43750108628,268.26218637856437,0.009792672467659,39.0,sar_break,23.288392538854342,26.21051023384367,52.525252525252505,0.9276788383307825,0.0
600900.SH,20210930,20211109,19.522478026214337,18.053420585967615,1400,27339.668677471083,25241.9315948882,-2097.737082582884,-0.0767286943865379,40.0,sar_break,17.88666152659985,19.785196607555903,31.538461538461576,0.8315418352875358,0.0
600887.SH,20210831,20211123,29.105622759409332,34.007639394372546,2300,66963.01522634545,78115.88776526767,11152.872538922224,0.1665527231894169,84.0,sar_break,34.220293467623996,37.63977096550738,33.955659276546044,1.287482643032749,0.0
600036.SH,20210831,20211129,39.79885658850335,40.850503281593646,1700,67678.35361731582,69355.57596645688,1677.222349141055,0.0247822569476916,90.0,sar_break,41.13366877106375,46.16659071850129,43.023255813953554,1.8403109913117455,0.0
300015.SZ,20210930,20211130,30.16486165388249,24.867728183994355,1500,45260.866668567985,37253.100206032745,-8007.766462535241,-0.1769247266335786,61.0,sar_break,24.926040899182812,31.703722137469928,32.877697841726615,2.0567842983471145,0.0
601318.SH,20211104,20211130,40.81262670773748,39.63610602176966,1100,44907.35754532478,43543.0369923355,-1364.3205529892805,-0.0303807800673258,26.0,sar_break,39.778555924412665,44.14504596527069,41.733547351524905,0.7685116548827433,0.0
002812.SZ,20210930,20211201,255.50831787175989,241.4794727148704,100,25558.497036712142,24116.554940034108,-1441.9420966780344,-0.0564173274589203,62.0,sar_break,242.7557980900409,304.63847203274213,44.63609591922595,2.66209475681369,0.0
002142.SZ,20210930,20211202,30.792527487632796,33.319476603681785,900,27721.588721291177,29948.545155687298,2226.956434396121,0.0803329295728905,63.0,signal_or_risk,,,,,
601328.SH,20210930,20211202,3.469377962738397,3.527526502039467,8500,29498.55959708136,29944.99609948793,446.43650240657007,0.0151341797194308,63.0,sar_break,3.5447028993495753,3.629467533899239,39.285714285714235,1.0785003115706189,0.0
002304.SZ,20211104,20211202,149.48432522386875,147.27307557552103,200,29905.83410428718,29416.324115454572,-489.5099888326076,-0.016368377726085,28.0,sar_break,147.34674894999603,165.36928441239402,43.61266294227189,0.6911970965285901,0.0
002714.SZ,20210930,20211203,47.26910319953666,48.25184911361806,500,23641.64196524826,24094.560854885174,452.9188896369196,0.0191576748477403,64.0,sar_break,48.498799355358585,56.72428485092667,11.151960784313815,1.016457345331976,0.0
603288.SH,20210930,20211206,77.96316588699773,79.48922059886839,400,31194.62193470553,31754.353844835943,559.7319101304129,0.0179432182669822,67.0,sar_break,79.20944899060035,88.33397986939207,15.425888665325417,1.319722107883918,0.0
601012.SH,20211104,20211206,64.56393643068968,56.8704429067498,500,32291.652805809445,28398.25566548551,-3893.397140323934,-0.120569769647204,32.0,sar_break,57.06542569639824,71.67872658606443,24.962630792227245,1.3483803697016974,0.0
300274.SZ,20211104,20211208,108.54106148442987,103.24873969440004,300,32572.087140862564,30934.354899839196,-1637.7322410233685,-0.050280236385859,34.0,sar_break,102.69265928964808,123.60411674284607,46.271882429219765,0.9333702667915685,0.0
300014.SZ,20211104,20211221,109.14858151314,118.5948434354426,400,43672.530435037566,47376.26805559062,3703.7376205530527,0.0848070304985492,47.0,sar_break,119.12878720278576,148.09977691931007,24.33208213733711,1.1851765848582432,0.0
603799.SH,20211202,20211222,98.70710232421874,81.10056224609374,800,78989.3715639328,64796.10521213905,-14193.266351793747,-0.179685773804466,20.0,sar_break,81.07598828125,103.0007421875,27.481785063752255,0.9709223398404013,0.0
600436.SH,20211104,20211231,392.0278600903968,401.82587080300544,100,39214.54684484239,40130.34971709616,915.8028722537638,0.0233536517934852,57.0,sar_break,406.86467187133127,467.5726549659545,37.190480006410766,2.098898281967973,0.0
600406.SH,20211104,20220105,23.906455753298143,24.741000946194777,1900,45435.89261104585,46946.79152543298,1510.8989143871297,0.0332534220758286,62.0,sar_break,24.81106287548745,30.68213846162708,29.07662082514733,0.9978568666977133,0.0
300142.SZ,20211202,20220105,63.87262051877461,54.48817223691609,2800,178896.99045380467,152368.54531642268,-26528.44513738199,-0.1482889403007159,34.0,left_universe,54.93431909532041,72.63737218068601,32.14880621876732,0.8434118283023355,0.0
002594.SZ,20211104,20220106,100.80043058509794,80.91447347534842,400,40332.26828570939,32323.713863932186,-8008.554421777204,-0.1985644438603224,63.0,sar_break,82.01060351122257,107.93885520175245,23.07588985896585,1.8667491386146056,0.0
000568.SZ,20210930,20220107,184.2670982039621,211.36947324363337,100,18432.23783334232,21109.469292841663,2677.2314594993404,0.1452472284540762,99.0,sar_break,213.03497050904133,239.98268260073309,38.28272555571697,0.9540471966453175,0.0
603501.SH,20211104,20220111,203.84593132766508,199.8426200857496,200,40781.41702141268,39916.56493592762,-864.8520854850576,-0.021207014092496,68.0,sar_break,200.16190683816583,235.32548506649223,41.293786755305554,1.1131644740502964,0.0
002142.SZ,20211230,20220111,33.631502019300946,34.666625253426325,600,20184.95488194404,20772.93518435812,587.9803024140783,0.02912963174072,12.0,sar_break,34.98947368421053,36.19352850539292,46.856287425149716,2.111107466700858,0.0
300059.SZ,20210930,20220112,23.291444630956924,23.028286838329073,1200,27958.118477215452,27598.020078527097,-360.0983986883548,-0.0128799224805423,104.0,sar_break,22.90266503490409,26.98263081208012,21.43808255659107,0.7568510027845612,0.0
600276.SH,20210930,20220114,49.17370684044182,46.23256332166347,600,29513.07537149637,27703.47659360718,-1809.5987778891867,-0.0613151545581349,106.0,sar_break,46.72808971533812,54.66044866870007,39.26585094549501,2.5016283437749878,0.0
002475.SZ,20211104,20220114,39.156796684413905,43.855634225330085,1500,58752.81558512885,65697.93285125573,6945.117266126879,0.1182090968230088,71.0,sar_break,44.42604267448395,50.26332694123714,38.90243902439025,0.7405004780964803,0.0
002241.SZ,20211230,20220117,51.18045852623135,46.61448966289507,400,20478.325065515688,18621.55633053332,-1856.768734982368,-0.0906699512309753,18.0,sar_break,46.63780856717865,56.39584343088264,33.37182448036954,0.8094047510955444,0.0
600809.SH,20210930,20220118,292.57489208151884,257.41105291266484,100,29266.26645491433,25707.64185438784,-3558.624600526491,-0.1215947584571018,110.0,sar_break,258.1960105589692,325.3766956988606,20.419363917815943,0.7117495652001757,0.0
600887.SH,20211230,20220118,35.02036188741794,33.157448409513236,600,21018.5207975905,19868.60623594852,-1149.9145616419771,-0.0547095855467526,19.0,sar_break,33.310134034107776,37.35906758881546,33.41260404280611,0.8056137880122247,0.0
600309.SH,20211230,20220121,93.17757891594196,86.97261203573579,200,18641.106437923347,17371.90952801787,-1269.1969099054768,-0.0680859215160872,22.0,sar_break,87.12580428077834,101.96973065005908,36.55378486055778,1.0659600100342554,0.0
002415.SZ,20211230,20220128,46.53321320310695,43.12471047318148,500,23273.586583533943,21534.324174783174,-1739.2624087507684,-0.0747311722887307,29.0,sar_break,43.146283614988974,49.69471397081978,41.49377593360997,1.192464418363832,0.0
600690.SH,20211230,20220209,25.8426643180061,24.126393909462543,800,20680.333693841203,19276.023677904195,-1404.3100159370078,-0.0679055781558894,41.0,sar_break,24.13846314103306,27.892941633989043,29.000000000000014,0.866061254284653,0.0
002352.SZ,20211202,20220211,56.92217713125846,58.051328093077565,1500,85408.88067659675,86963.79204983484,1554.9113732380938,0.0182054999541067,71.0,sar_break,58.06182705829288,67.3695189577861,40.16393442622949,1.4162652198795418,0.0
000333.SZ,20211230,20220221,62.05845761089245,60.991082650781834,400,24830.830059270287,24364.717697334327,-466.1123619359605,-0.0187715175378095,53.0,sar_break,61.189235187745986,67.79431975321774,38.6414253897551,0.5987196083526665,0.0
000725.SZ,20220128,20220225,4.4246684809846695,4.374582325140035,16400,72586.33245707503,71649.88403712459,-936.4484199504368,-0.0129011673169218,28.0,sar_break,4.3584960937499995,4.824498820754717,42.857142857142904,2.2638276512495414,0.0
000002.SZ,20220128,20220225,18.458913348632937,17.858604369881785,3900,72011.35898828636,69558.01391838366,-2453.3450699027017,-0.0340688622513258,28.0,sar_break,17.769020384801657,20.679772211949103,45.27938342967251,0.8762991769686486,0.0
000651.SZ,20211230,20220301,28.225346755840075,28.044305511915077,800,22587.05148789346,22406.27833179967,-180.77315609379,-0.0080033977073405,61.0,sar_break,28.111851938860912,31.4299220344458,36.038961038961034,1.2851864300792097,0.0
600030.SH,20220128,20220301,22.130963736564865,21.35970119051244,3200,70840.32968219467,68262.18745268727,-2578.1422295074008,-0.0363937073849531,32.0,sar_break,21.32468410315744,23.92057363821819,23.979591836734713,0.6037349881857785,0.0
601318.SH,20220128,20220301,41.72866161580695,41.67878309978294,1700,70960.00636429587,70761.82115898047,-198.1852053153998,-0.0027929141423403,32.0,sar_break,41.49526302349335,45.96687627681307,39.06249999999993,1.003786366306728,0.0
601398.SH,20220128,20220301,3.696732281193671,3.68514629080713,19800,73217.25775738497,72871.0408924558,-346.2168649291707,-0.0047286237634903,32.0,sar_break,3.679094732625676,3.868576006408973,24.324324324324508,0.8867906032884381,0.0
601166.SH,20211104,20220308,14.468212393962952,16.778092336172765,2500,36181.38214420286,41890.70204033935,5709.319896136491,0.1577971751709674,124.0,sar_break,16.937286158631412,18.429418210094724,42.65129682997116,1.1690288087150233,0.0
601888.SH,20220304,20220308,183.97167414373217,180.11203852126653,200,36805.37312919505,35975.57857423777,-829.7945549572833,-0.022545473239587,4.0,sar_break,177.5429557415236,218.6565783797774,25.03611672926887,1.8524821337688566,0.0
002812.SZ,20220304,20220308,222.00999454297408,208.36779672578447,200,44415.31950826739,41619.38371800819,-2795.935790259202,-0.0629498069858254,4.0,sar_break,206.3137789904502,254.51159618008185,32.67485317672184,1.3413180732099022,0.0
601328.SH,20220128,20220309,3.692960098114872,3.6584608918531583,20200,74620.17332011498,73804.83883241373,-815.3344877012423,-0.0109264619931063,40.0,sar_break,3.660291037371844,3.868349685811928,33.33333333333333,1.1411465783891621,0.0
002142.SZ,20220128,20220309,35.95091595166654,32.89737002676182,2000,71923.40245290408,65709.20689145406,-6214.195561450018,-0.0864001889443302,40.0,sar_break,32.77005920038926,37.46946719649664,31.91747572815531,0.9643570512890522,0.0
603288.SH,20220304,20220309,72.0097183734836,66.00444210441749,700,50421.92490229695,46143.04543077722,-4278.879471519729,-0.0848614859470548,5.0,sar_break,66.0374608348349,72.78322296312449,41.098169717138134,1.8274604545211417,0.0
600048.SH,20211202,20220310,12.20462282793867,14.28255418512209,7000,85457.98950350935,99847.90805277,14389.918549260665,0.168385877468715,98.0,sar_break,14.13286087450312,15.343999999999998,58.968058968058905,1.7277743142968314,0.0
601919.SH,20211230,20220310,10.978798821858287,9.552256910093584,2300,25258.812661461143,21941.62964505406,-3317.1830164070816,-0.1313277492836511,70.0,sar_break,9.319100935828876,11.318883689839572,47.93103448275855,1.0693438660790848,0.0
002460.SZ,20220304,20220310,98.24144386336624,88.53572216177595,500,49135.45814826262,44210.312861482824,-4925.1452867798,-0.1002360713096138,6.0,sar_break,84.37419140326551,103.93804154050764,24.374094765156173,1.100952598370576,0.0
603799.SH,20220304,20220310,82.57939015429687,71.6231548828125,600,49562.4983828059,42918.02686887891,-6644.47151392699,-0.1340624813262455,6.0,sar_break,65.96245703125,90.5219453125,30.913642052565706,0.9627349109130428,0.0
600900.SH,20211230,20220314,19.49609629915189,19.696237933693144,1600,31203.11220486662,31473.01251900695,269.90031414033,0.0086497882765115,74.0,sar_break,19.86430223592907,21.22667694680031,42.574257425742594,1.1809211527733845,0.0
601288.SH,20220304,20220314,2.354913269127876,2.3058199393615126,22200,52294.758297011234,51122.65669037561,-1172.1016066356242,-0.0224133669378219,10.0,sar_break,2.314767255216694,2.4082932049224186,35.000000000000014,1.3813744930758365,0.0
601899.SH,20220304,20220316,10.894712792300272,8.939296205264851,4800,52310.30978946222,42852.84057695043,-9457.469212511787,-0.1807955114503445,12.0,sar_break,8.805462397206783,11.2212018192677,32.9177057356609,1.3153980543232024,0.0
002714.SZ,20220128,20220317,50.04636039282836,47.13834490330378,1400,70085.9240213247,65907.89107690129,-4178.0329444234085,-0.0596130107830522,48.0,sar_break,46.33566377921031,58.191132151490734,32.102728731942136,1.3074634209180978,0.0
002129.SZ,20220304,20220330,35.4679981019799,33.461078095428746,1700,60313.68545239784,56809.883779637974,-3503.801672759866,-0.058092979171787,26.0,sar_break,33.06945698063765,38.224039161449994,28.696498054474787,0.564672859642055,0.0
300274.SZ,20220304,20220407,83.60473893701709,71.08963565400629,700,58540.87425108874,49698.05338935926,-8842.82086172948,-0.1510537889099772,34.0,sar_break,70.84205104191055,90.33086640945508,26.412213740457958,0.7796069320130603,0.0
600438.SH,20220304,20220411,36.880447410693165,35.17163336487659,1400,51648.11616288292,49176.27433810315,-2471.8418247797745,-0.047859283327669,38.0,sar_break,35.42324501222301,40.30293352259286,35.17940717628707,0.6462531934341079,0.0
601012.SH,20220401,20220412,49.290747167515775,46.45344226700124,1900,93680.51534416548,88146.80030490286,-5533.715039262606,-0.0590700746994476,11.0,sar_break,45.67176944719032,58.002175753428126,16.34963768115942,0.9186113497029862,0.0
300750.SZ,20220401,20220418,265.8575679899968,231.08581640095863,300,79781.19757811815,69235.62145189122,-10545.576126226935,-0.1321812212194631,17.0,sar_break,235.83590705428784,279.84786912576845,31.043593130779385,1.5261186278155436,0.0
002415.SZ,20220506,20220509,32.140944145481264,30.400998467513386,300,9645.175928617473,9108.443150851685,-536.7327777657883,-0.055647795513329,3.0,sar_break,31.131882019523456,38.58385262936916,38.82149046793759,5.0447412339398525,0.0
600048.SH,20220401,20220510,15.281931298126064,13.899363706984667,6200,94776.39844059612,86064.02611182665,-8712.37232876946,-0.0919255476270307,39.0,sar_break,14.176427030096535,17.32190346394094,33.33333333333337,0.6884734276688683,0.0
601328.SH,20220401,20220510,3.924251962297431,3.743183144085549,24600,96565.55925199857,91962.59834755665,-4602.960904441934,-0.0476666933852678,39.0,sar_break,3.75276154778966,4.022467203174953,30.000000000000014,0.5713821483595338,0.0
603259.SH,20220401,20220510,102.91927801461632,85.91546641782247,1100,113245.16917782275,94384.15394262724,-18861.015235195533,-0.1665502852980783,39.0,sar_break,87.51945699579584,112.14043848964675,34.351897486446575,0.5614402398195282,0.0
601899.SH,20220506,20220510,9.584764260118533,8.754980819589289,1200,11505.16762727588,10492.319213428584,-1012.848413847296,-0.0880342161591879,4.0,sar_break,9.035971884044656,11.903509900307808,22.87822878228785,1.2027456531238832,0.0
